Fact,ProvenanceLeft,ProvenanceRight,Rule
partOf(54|gpcr),receptor(gpcr|54|QRFP receptor|333|QRFP receptor|||||AQ27|SP9155|GPR103|G protein-coupled receptor 103|peptide p518 receptor|15565|QRFPR|pyroglutamylated RFamide peptide receptor|4q27|NM_198179|NP_937822|Q96P65|84109|ENSG00000186867),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(55|gpcr),receptor(gpcr|55|Platelet-activating factor receptor|334|PAF receptor|||||PAFr|AGEPC receptor|9582|PTAFR|platelet activating factor receptor|1p35.3|NM_000952|NM_001164721|NM_001164722|NM_001164723|NP_000943|P25105|5724|ENSG00000169403),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(56|gpcr),receptor(gpcr|56|Prokineticin receptors|335|PKR1|||||GPR73a|VEGFR-1|ZAQ|GPR73|G-protein coupled receptor ZAQ|G protein-coupled receptor 73|4524|PROKR1|prokineticin receptor 1|2p13.3|NM_138964|NP_620414|Q8TCW9|10887|ENSG00000169618),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(57|gpcr),receptor(gpcr|57|Prolactin-releasing peptide receptor|337|PrRP receptor|||||PrRPR|GPR10|G protein-coupled receptor 10|prRP receptor|4464|PRLHR|prolactin releasing hormone receptor|10q26.11|NM_004248|NP_004239|P49683|2834|ENSG00000119973),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(58|gpcr),receptor(gpcr|58|Prostanoid receptors|338|DP1 receptor|||||DP1|prostanoid DP receptor-like|PTGDR1|prostaglandin D2 receptor (DP)|9591|PTGDR|prostaglandin D2 receptor|14q22.1|NM_000953|NP_000944|Q13258|5729|ENSG00000168229),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(59|gpcr),receptor(gpcr|59|Proteinase-activated receptors|347|PAR1|||||protease-activated receptor 1|coagulation factor II (thrombin) receptor|3537|F2R|coagulation factor II thrombin receptor|5q13.3|NM_001992|NP_001983|P25116|2149|ENSG00000181104),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(60|gpcr),receptor(gpcr|60|Relaxin family peptide receptors|351|RXFP1|||||LGR7|RXFPR1|relaxin receptor 1|RX1|leucine-rich repeat-containing G-protein-coupled receptor 7|relaxin/insulin like family peptide receptor 1|19718|RXFP1|relaxin family peptide receptor 1|4q32.1|NM_021634|NP_067647|Q9HBX9|59350|ENSG00000171509),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(61|gpcr),receptor(gpcr|61|Somatostatin receptors|355|SST1 receptor|||||SRIF-2|SS1R|11330|SSTR1|somatostatin receptor 1|14q13|NM_001049|NP_001040|P30872|6751|ENSG00000139874),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(62|gpcr),receptor(gpcr|62|Tachykinin receptors|360|NK1 receptor|||||SPR|Substance P receptor|NK1R|TAC1R|neurokinin receptor 1|NK1 receptor|11526|TACR1|tachykinin receptor 1|2p12|NM_001058|NP_001049|P25103|6869|ENSG00000115353),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(63|gpcr),receptor(gpcr|63|Thyrotropin-releasing hormone receptors|363|TRH1 receptor|||||TRH receptor|thyroliberin receptor|TRH-R|TRH-R1|12299|TRHR|thyrotropin releasing hormone receptor|8q23.1|NM_003301|NP_003292|P34981|7201|ENSG00000174417),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(64|gpcr),receptor(gpcr|64|Trace amine receptor|364|TA1 receptor|||||TAR1|TaR-1|trace amine receptor 1|TRAR1|17734|TAAR1|trace amine associated receptor 1|6q23.2|NM_138327|NP_612200|Q96RJ0|134864|ENSG00000146399),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(65|gpcr),receptor(gpcr|65|Urotensin receptor|365|UT receptor|||||GPR14|UII-R1|UTR2|G protein-coupled receptor 14|urotensin II receptor|SENR (sensory epithelial neuropeptide-like receptor)|4468|UTS2R|urotensin 2 receptor|17q25.3|NM_018949|NP_061822|Q9UKP6|2837|ENSG00000181408),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(66|gpcr),receptor(gpcr|66|Vasopressin and oxytocin receptors|366|V1A receptor|||||V1aR|AVPR1|antidiuretic hormone receptor 1a|AVPR|AVPR1A|895|AVPR1A|arginine vasopressin receptor 1A|12q14.2|NM_000706|NP_000697|P37288|552|ENSG00000166148),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(67|gpcr),receptor(gpcr|67|VIP and PACAP receptors|370|PAC1 receptor|||||PAC1R|PVR1|PACAP receptor 1|PACAP type IA receptor|PACAPR1|pituitary adenylate cyclase activating polypeptide 1 receptor (1)|PACAP1-R|adenylate cyclase activating polypeptide 1 receptor 1|adenylate cyclase activating polypeptide 1 receptor type 1|ADCYAP receptor type 1|242|ADCYAP1R1|ADCYAP receptor type I|7p14.3|NM_001118|NP_001109|P41586|117|ENSG00000078549),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(68|lgic),receptor(lgic|68|5-HT3 receptors|378|5-HT3AB|373|374|5-HT3A|5-HT3B|||5-HT3A/B|||||||||),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(69|vgic),"receptor(vgic|69|Calcium- and sodium-activated potassium channels (KCa, KNa)|380|KCa1.1|||||BK channel|BK channel alpha subunit|calcium-activated potassium channel alpha subunit|maxi K<sup>+</sup> channel|maxi K channel|potassium channel, calcium activated large conductance subfamily M alpha, member 1|potassium large conductance calcium-activated channel|slo-alpha|slowpoke homolog|6284|KCNMA1|potassium calcium-activated channel subfamily M alpha 1|10q22.3|NM_001014797|NP_001014797|Q12791|3778|ENSG00000156113)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(70|vgic),"receptor(vgic|70|CatSper and Two-Pore channels (TPC)|388|CatSper1|||||Cation channel of sperm|cation channel sperm-associated protein 1|CatSper (mouse)|SPGF7 (human)|cation channel, sperm associated 1|cation channel|17116|CATSPER1|cation channel sperm associated 1|11q13.1|NM_053054|NP_444282|Q8NEC5|117144|ENSG00000175294)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(71|vgic),"receptor(vgic|71|Cyclic nucleotide-regulated channels (CNG)|394|CNGA1|||||CNCG|CNCG1|cGMP-gated cation channel alpha-1|CNG channel alpha-1|cyclic nucleotide-gated channel, photoreceptor|rod photoreceptor cGMP-gated channel subunit alpha|CNG1|2148|CNGA1|cyclic nucleotide gated channel subunit alpha 1|4p12|NM_000087|NP_000078|P29973|1259|ENSG00000198515)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(72|lgic),"receptor(lgic|72|GABAA receptors|404|GABAA receptor &alpha;1 subunit|||||EJM5|gamma-aminobutyric acid receptor subunit alpha-1|Gabra-1|gamma-aminobutyric acid (GABA) A receptor, alpha 1|gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1|gamma-aminobutyric acid (GABA) A receptor|gamma-aminobutyric acid type A receptor alpha1 subunit|4075|GABRA1|gamma-aminobutyric acid type A receptor subunit alpha1|5q34|NM_000806|NP_000797|P14867|2554|ENSG00000022355)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(73|lgic),receptor(lgic|73|Glycine receptors|423|glycine receptor &alpha;1 subunit|||||GLYRA1|glycine receptor strychnine-binding subunit|STHE|glycine receptor|4326|GLRA1|glycine receptor alpha 1|5q33.1|NM_000171|NP_000162|P23415|2741|ENSG00000145888),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(74|vgic),"receptor(vgic|74|Inwardly rectifying potassium channels (KIR)|429|Kir1.1|||||potassium inwardly rectifying channel subfamily J member 1|ATP-regulated potassium channel ROM-K|ATP-sensitive inward rectifier potassium channel 1|KAB-1|potassium channel, inwardly rectifying subfamily J, member 1|potassium inwardly-rectifying channel|potassium voltage-gated channel subfamily J member 1|ROMK|ROMK1|ROMK2|ROMK3|6255|KCNJ1|potassium inwardly rectifying channel subfamily J member 1|11q24.3|NM_153764|NM_000220|NP_722448|NP_000211|P48048|3758|ENSG00000151704)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(75|lgic),receptor(lgic|75|Ionotropic glutamate receptors|444|GluA1|||||GluRA|HBGR1|AMPA-selective glutamate receptor 1|gluR-1|glutamate receptor subunit GluR1|Glr1|HIPA1|glutamate receptor|4571|GRIA1|glutamate ionotropic receptor AMPA type subunit 1|5q33.2|NM_000827|NM_001114183|NP_000818|NP_001107655|P42261|2890|ENSG00000155511),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(76|lgic),"receptor(lgic|76|Nicotinic acetylcholine receptors  (nACh)|462|nicotinic acetylcholine receptor &alpha;1 subunit|||||acetylcholine receptor subunit alpha|Achr-1|cholinergic receptor, nicotinic, alpha 1 (muscle)|cholinergic receptor, nicotinic alpha 1|cholinergic receptor, nicotinic, alpha 1|cholinergic receptor|1955|CHRNA1|cholinergic receptor nicotinic alpha 1 subunit|2q31.1|NM_001039523|NP_001034612|P02708|1134|ENSG00000138435)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(77|lgic),"receptor(lgic|77|P2X receptors|478|P2X1|||||P2XR1|P2X purinoceptor 1|P2X1 receptor|Pdcd3|purinergic receptor P2X, ligand gated ion channel, 1|purinergic receptor P2X|8533|P2RX1|purinergic receptor P2X 1|17p13.2|NM_002558|NP_002549|P51575|5023|ENSG00000108405)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(78|vgic),receptor(vgic|78|Transient Receptor Potential channels (TRP)|485|TRPA1|||||ANKTM1|TRPN1|ankyrin-like with transmembrane domains 1|transient receptor potential cation channel|497|TRPA1|transient receptor potential cation channel subfamily A member 1|8q21.11|NM_007332|NP_015628|O75762|8989|ENSG00000104321),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(79|vgic),"receptor(vgic|79|Two-pore domain potassium channels  (K2P)|513|K2P1.1||||TWIK1|TWIK-1|hOHO|DPK|potassium channel, subfamily K, member 1|potassium channel, two pore domain subfamily K, member 1|potassium channel|6272|KCNK1|potassium two pore domain channel subfamily K member 1|1q42.2|NM_002245|NP_002236|O00180|3775|ENSG00000135750)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(80|vgic),"receptor(vgic|80|Voltage-gated calcium channels  (CaV)|528|Cav1.1|||||alpha-1S skeletal muscle L-type Ca<sup>2+</sup> channel|CACNL1A3|HOKPP|ROB1|voltage-dependent L-type calcium channel subunit alpha-1S|voltage-gated calcium channel subunit alpha Cav1.1|DHPR alpha1s|fmd|mdg|TTPP1|CCHL1A3|HOKPP1|alpha-1 polypeptide, isoform 3, skeletal muscle|hypoPP|skeletal muscle dihydropyridine receptor|calcium channel|1397|CACNA1S|calcium voltage-gated channel subunit alpha1 S|1q32.1|NM_000069|NP_000060|Q13698|779|ENSG00000081248)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(81|vgic),"receptor(vgic|81|Voltage-gated potassium channels (Kv)|538|Kv1.1|||||HBK1|Kcn1|MBK1|RCK1|AEMK|HUK1|Shak|Kcna|Kcpvd|potassium voltage-gated channel subfamily A member 1|RBKI|Kca1-1|mceph|MK1|potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)|potassium channel, voltage gated shaker related subfamily A, member 1|potassium voltage-gated channel|6218|KCNA1|potassium voltage-gated channel subfamily A member 1|12p13.32|NM_000217|NP_000208|Q09470|3736|ENSG00000111262)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(82|vgic),"receptor(vgic|82|Voltage-gated sodium channels (NaV)|578|Nav1.1|||||RI|Brain type-1|Rat-I|sodium channel, voltage-gated, type I, alpha subunit|sodium channel, voltage gated, type I alpha subunit|sodium channel|10585|SCN1A|sodium voltage-gated channel alpha subunit 1|2q24.3|NM_006920|NM_001165963|NM_001165964|NM_001202435|NP_008851|NP_001159435|NP_001159436|P35498|6323|ENSG00000144285)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(83|lgic),receptor(lgic|83|ZAC|587|ZAC|||||ZAC1|LGICZ1|L2|LGICZ|zinc activated ligand-gated ion channel|29504|ZACN|zinc activated ion channel|17q25.1|NM_180990|NP_851321|Q401N2|353174|ENSG00000186919),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(84|nhr),"receptor(nhr|84|1A. Thyroid hormone receptors|588|Thyroid hormone receptor-&alpha;|||NR1A1||AR7|EAR-7.1/EAR-7.2|ERBA|EAR7|erbA1|THRA|TR&alpha;|NR1A1|c-erb-A thyroid hormone receptor|c-erbA-1|nuclear receptor subfamily 1 group A member 1|c-erbAalpha|Rvr|T3R[a]|thyroid hormone receptor, alpha|11796|THRA|thyroid hormone receptor alpha|17q21.1|NM_003250|NM_001190918|NM_001190919|NM_001011645|NM_199334|NP_003241|NP_955366|NP_001177847|P10827|7067|ENSG00000126351)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(85|nhr),receptor(nhr|85|1B. Retinoic acid receptors|590|Retinoic acid receptor-&alpha;|||NR1B1||RAR alpha 1|RAR|RAR&alpha;|retinoic acid receptor|9864|RARA|retinoic acid receptor alpha|17q21.2|NM_001145302|NP_001138773|NP_001019980|P10276|5914|ENSG00000131759),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(86|nhr),receptor(nhr|86|1C. Peroxisome proliferator-activated receptors|593|Peroxisome proliferator-activated receptor-&alpha;|||NR1C1||NUC1|nuclear receptor subfamily 1 group C member 1|PPARalpha|PPAR|9232|PPARA|peroxisome proliferator activated receptor alpha|22q13.31|NM_001001928|NP_001001928|Q07869|5465|ENSG00000186951),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(87|nhr),"receptor(nhr|87|1D. Rev-Erb receptors|596|Rev-Erb-&alpha;|||NR1D1||ear-1|EAR1|THRA1|THRAL|V-erbA-related protein EAR-1|nuclear receptor subfamily 1, group D, member 1|nuclear receptor subfamily 1|7962|NR1D1|nuclear receptor subfamily 1 group D member 1|17q21.1|NM_021724|NP_068370|NP_001138897|P20393|9572|ENSG00000126368)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(88|nhr),receptor(nhr|88|1F. Retinoic acid-related orphans|598|RAR-related orphan receptor-&alpha;|||NR1F1||ROR1|ROR2|ROR3|ROR&alpha;|RZR&alpha;|nuclear receptor ROR-alpha|RAR-related orphan receptor A|10258|RORA|RAR related orphan receptor A|15q22.2|NM_134260|NP_599023|NP_599022|NP_002934|NP_599024|P35398|6095|ENSG00000069667),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(89|nhr),receptor(nhr|89|1H. Liver X receptor-like receptors|603|Farnesoid X receptor|||NR1H4||FXR|HRR1|RIP14|Bile acid receptor|FXR&alpha;|farnesoid X activated receptor|farnesol receptor HRR-1|retinoid X receptor-interacting protein 14|RXR-interacting protein 14|Rxrip14|nuclear receptor subfamily 1|7967|NR1H4|nuclear receptor subfamily 1 group H member 4|12q23.1|NM_005123|NP_005114|Q96RI1|9971|ENSG00000012504),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(90|nhr),"receptor(nhr|90|1I. Vitamin D receptor-like receptors|605|Vitamin D receptor|||NR1I1||nuclear receptor subfamily 1 group I member 1|vitamin D (1,25- dihydroxyvitamin D3) receptor|vitamin D (1|vitamin D (1,25-dihydroxyvitamin D3) receptor|12679|VDR|vitamin D receptor|12q13.11|NM_000376|NP_000367|P11473|7421|ENSG00000111424)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(91|nhr),receptor(nhr|91|2A. Hepatocyte nuclear factor-4 receptors|608|Hepatocyte nuclear factor-4-&alpha;|||NR2A1||HNF4&alpha;|MODY1|TCF14|MODY|alpha transcription factor 4|hepatocyte nuclear factor 4 alpha 3|hepatocyte nuclear factor 4 alpha 9|HNF4alpha10|HNF4alpha11|HNF4alpha12|transcription factor 14|transcription factor HNF-4|Nuclear receptor 2A1|hepatocyte nuclear factor 4|5024|HNF4A|hepatocyte nuclear factor 4 alpha|20q13.12|NM_000457|NP_849180|P41235|3172|ENSG00000101076),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(92|nhr),"receptor(nhr|92|2B. Retinoid X receptors|610|Retinoid X receptor-&alpha;|||NR2B1||RXR&alpha;|nuclear receptor subfamily 2 group B member 1|retinoic acid receptor RXR-alpha|retinoid X receptor, alpha|10477|RXRA|retinoid X receptor alpha|9q34.2|NM_002957|NP_002948|P19793|6256|ENSG00000186350)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(93|nhr),"receptor(nhr|93|2C. Testicular receptors|613|Testicular receptor 2|||NR2C1||nuclear receptor subfamily 2|Eenr|orphan nuclear receptor TR2|orphan receptor, TR2-11|TR2|7971|NR2C1|nuclear receptor subfamily 2 group C member 1|12q22|NM_003297|NM_001032287|NM_001127362|NP_003288|NP_001120834|NP_001027458|P13056|7181|ENSG00000120798)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(94|nhr),receptor(nhr|94|2E. Tailless-like receptors|615|TLX|||NR2E1||tailless homologue|TLL|Mtll|frc|XTLL|nuclear receptor subfamily 2|7973|NR2E1|nuclear receptor subfamily 2 group E member 1|6q21|NM_003269|NP_003260|Q9Y466|7101|ENSG00000112333),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(95|nhr),receptor(nhr|95|2F. COUP-TF-like receptors|617|COUP-TF1|||NR2F1||COUP&alpha;|EAR3|SVP44|ERBAL3|TFCOUP1|nuclear receptor subfamily 2|7975|NR2F1|nuclear receptor subfamily 2 group F member 1|5q15|NM_005654|NP_005645|P10589|7025|ENSG00000175745),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(96|nhr),receptor(nhr|96|3A. Estrogen receptors|620|Estrogen receptor-&alpha;|||NR3A1||ESR|estradiol receptor|estrogen receptor alpha variant delta 4|nuclear receptor subfamily 3 group A member 1|RNESTROR|ER&alpha;|Era|Estr|Estra|3467|ESR1|estrogen receptor 1|6q25.1-q25.2|NM_001122741|NP_000116|P03372|2099|ENSG00000091831),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(97|nhr),"receptor(nhr|97|3B. Estrogen-related receptors|622|Estrogen-related receptor-&alpha;|||NR3B1||ERR&alpha;|ESRL1|estrogen receptor-like 1|nuclear receptor subfamily 3 group B member 1|steroid hormone receptor ERR1|Estrra|estrogen related receptor, alpha|estrogen related receptor|3471|ESRRA|estrogen related receptor alpha|11q13.1|NM_004451|NP_004442|P11474|2101|ENSG00000173153)","","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
partOf(98|nhr),receptor(nhr|98|3C. 3-Ketosteroid receptors|628|Androgen receptor|||NR3C4||dihydrotestosterone receptor|AR|Andr|nuclear receptor subfamily 3 group C member 4|AIS|DHTR|HUMARA|HYSP1|644|AR|androgen receptor|Xq12|NM_000044|NM_001011645|NP_000035|NP_001011645|P10275|367|ENSG00000169083),"","partOf(FamilyId,TypeId) :- receptor(TypeId,FamilyId,_1_2,_1_3,_1_4,_1_5,_1_6,_1_7,_1_8,_1_9,_1_10,_1_11,_1_12,_1_13,_1_14,_1_15,_1_16,_1_17,_1_18)."
